split,scope,horizon_half_hours,horizon_hours,method,n,mae,rmse,bias,mae_skill_vs_daily_seasonal
validation,horizon,6,3.0,ValidationSelectedBaseline,8589,20.82465944813133,28.058267716298744,-0.10024449877750612,0.4967970088535908
validation,horizon,7,3.5,Persistence,8588,23.329063809967398,31.06687049700816,-0.12063344201210992,0.43630864458043184
validation,horizon,7,3.5,DailySeasonal,8588,41.38623660922217,54.409112628569964,-0.01176059618071728,0.0
validation,horizon,7,3.5,WeeklySeasonal,8588,60.397647880763856,75.30336643077854,-1.5301583605030276,-0.4593655482872616
validation,horizon,7,3.5,Climatology,8588,61.776788252299845,72.57820318272204,44.141946743297,-0.49268919606316675
validation,horizon,7,3.5,HistGradientBoosting,8588,16.607389860414735,21.099654738746587,5.326022618497156,0.5987219128613864
validation,horizon,7,3.5,RandomForest,8588,17.758278473771476,22.496693585637797,6.275088251095403,0.5709134260877838
validation,horizon,7,3.5,ValidationSelectedBaseline,8588,23.329063809967398,31.06687049700816,-0.12063344201210992,0.43630864458043184
validation,horizon,8,4.0,Persistence,8587,25.58460463491324,33.74117467608656,-0.1382322114824735,0.38182866950857497
validation,horizon,8,4.0,DailySeasonal,8587,41.38756259461977,54.41125760355326,-0.008035402352393152,0.0
validation,horizon,8,4.0,WeeklySeasonal,8587,60.3944334459066,75.30139665185374,-1.5221846977989986,-0.45924112607099143
validation,horizon,8,4.0,Climatology,8587,61.777641494206485,72.57641790653814,44.140746317856596,-0.49266198880330636
validation,horizon,8,4.0,HistGradientBoosting,8587,18.205498759490073,23.054825027790233,5.971902304555842,0.5601215046701804
validation,horizon,8,4.0,RandomForest,8587,19.635702918020844,24.69011481963799,7.24468791067519,0.525565129061903
validation,horizon,8,4.0,ValidationSelectedBaseline,8587,25.58460463491324,33.74117467608656,-0.1382322114824735,0.38182866950857497
validation,horizon,9,4.5,Persistence,8586,27.599697181458186,36.08267708155168,-0.15338923829489867,0.33312977700732804
validation,horizon,9,4.5,DailySeasonal,8586,41.386908921500115,54.412395906862805,-0.0034940600978336828,0.0
validation,horizon,9,4.5,WeeklySeasonal,8586,60.38982063824831,75.29832971557079,-1.5128115536920568,-0.4591527178990735
validation,horizon,9,4.5,Climatology,8586,61.7770914873924,72.57356179749236,44.13964694053512,-0.49267227481441056
validation,horizon,9,4.5,HistGradientBoosting,8586,19.846747601197155,24.95664226715358,6.824909759778719,0.5204583256304277
validation,horizon,9,4.5,RandomForest,8586,21.264740404173107,26.499229998668117,7.7575092711631,0.48619645780972365
validation,horizon,9,4.5,ValidationSelectedBaseline,8586,27.599697181458186,36.08267708155168,-0.15338923829489867,0.33312977700732804
validation,horizon,10,5.0,Persistence,8585,29.37693651718113,38.112256408227786,-0.1659871869539895,0.29015651958535393
validation,horizon,10,5.0,DailySeasonal,8585,41.385090273733255,54.412915790056424,-0.00011648223645894001,0.0
validation,horizon,10,5.0,WeeklySeasonal,8585,60.38427489807804,75.29532691406617,-1.502970297029703,-0.45908283632290137
validation,horizon,10,5.0,Climatology,8585,61.77539633206186,72.56970831628286,44.13815476196093,-0.4926969090428721
validation,horizon,10,5.0,HistGradientBoosting,8585,21.656110372048197,27.19326048353003,8.154941241027325,0.4767170923439271
validation,horizon,10,5.0,RandomForest,8585,22.832028512377104,28.384162987876657,8.320133515841777,0.44830303954010253
validation,horizon,10,5.0,ValidationSelectedBaseline,8585,29.37693651718113,38.112256408227786,-0.1659871869539895,0.29015651958535393
validation,horizon,11,5.5,Persistence,8584,30.876980428704567,39.8365486177981,-0.17497670083876982,0.2538840267201896
validation,horizon,11,5.5,DailySeasonal,8584,41.383620689655174,54.413516074534854,0.0036113699906803356,0.0
validation,horizon,11,5.5,WeeklySeasonal,8584,60.37849487418453,75.29183745607256,-1.4926607642124883,-0.4589949808156244
validation,horizon,11,5.5,Climatology,8584,61.77319868484985,72.56535629542185,44.13665175109909,-0.49269681229925677
validation,horizon,11,5.5,HistGradientBoosting,8584,22.941479446679267,28.755829194240764,9.19437244463603,0.44563865934490265
validation,horizon,11,5.5,RandomForest,8584,24.23063297082685,29.99294049897651,9.10952633211922,0.4144873607716041
validation,horizon,11,5.5,ValidationSelectedBaseline,8584,30.876980428704567,39.8365486177981,-0.17497670083876982,0.2538840267201896
validation,horizon,12,6.0,Persistence,8583,32.12594663870441,41.27869519400404,-0.1835022719328906,0.2237265136287112
validation,horizon,12,6.0,DailySeasonal,8583,41.384830478853544,54.41466355612795,0.007223581498310614,0.0
validation,horizon,12,6.0,WeeklySeasonal,8583,60.372480484679016,75.28872306688163,-1.4837469416288012,-0.45880700213397296
validation,horizon,12,6.0,Climatology,8583,61.768784517156135,72.55901455668568,44.13297898537045,-0.4925465152918338
validation,horizon,12,6.0,HistGradientBoosting,8583,24.89361777263086,31.07510185247694,10.271952802374093,0.3984844812799032
validation,horizon,12,6.0,RandomForest,8583,25.719250689317082,31.933673447719585,10.101833653824293,0.3785343472058227
validation,horizon,12,6.0,ValidationSelectedBaseline,8583,32.12594663870441,41.27869519400404,-0.1835022719328906,0.2237265136287112
validation,horizon,13,6.5,Persistence,8582,33.087858308086695,42.429875524026535,-0.18806804940573293,0.20049103522839895
validation,horizon,13,6.5,DailySeasonal,8582,41.385224889303196,54.41536266757547,0.01118620368212538,0.0
validation,horizon,13,6.5,WeeklySeasonal,8582,60.365882078769516,75.28494306342043,-1.474015381030063,-0.4586336606901522
validation,horizon,13,6.5,Climatology,8582,61.76399761253217,72.55223652348589,44.13026667809771,-0.492416623994141
validation,horizon,13,6.5,HistGradientBoosting,8582,26.557097769486404,32.95989691512423,11.371696192162796,0.358295192534991
validation,horizon,13,6.5,RandomForest,8582,27.590277486368993,34.25055069346129,11.15229437427865,0.3333302510698636
validation,horizon,13,6.5,ValidationSelectedBaseline,8582,33.087858308086695,42.429875524026535,-0.18806804940573293,0.20049103522839895
validation,horizon,14,7.0,Persistence,8581,33.79058384803636,43.30573481908011,-0.19077030649108495,0.18349342051537643
validation,horizon,14,7.0,DailySeasonal,8581,41.38433748980305,54.41509499949212,0.016897797459503556,0.0
validation,horizon,14,7.0,WeeklySeasonal,8581,60.360214427222935,75.28028890230681,-1.4635823330614148,-0.4585279863932936
validation,horizon,14,7.0,Climatology,8581,61.75838800964351,72.54438319698592,44.127755346863374,-0.4923130767735633
validation,horizon,14,7.0,HistGradientBoosting,8581,27.69824081883399,34.431390182212795,11.968098824325057,0.3307071588216499
validation,horizon,14,7.0,RandomForest,8581,29.063021098103565,35.8054105526814,12.200349458772186,0.29772897523695807
validation,horizon,14,7.0,ValidationSelectedBaseline,8581,33.79058384803636,43.30573481908011,-0.19077030649108495,0.18349342051537643
validation,horizon,15,7.5,Persistence,8580,34.23904428904429,43.91883937690581,-0.19289044289044288,0.17263453760969727
validation,horizon,15,7.5,DailySeasonal,8580,41.38321678321678,54.4146923289909,0.022843822843822845,0.0
validation,horizon,15,7.5,WeeklySeasonal,8580,60.35361305361305,75.27424916538583,-1.4517482517482518,-0.45840796692464547
validation,horizon,15,7.5,Climatology,8580,61.75298922036727,72.5364880404767,44.124821518815224,-0.49222303195655814
validation,horizon,15,7.5,HistGradientBoosting,8580,29.676898806818123,37.29224902584009,14.29654124788197,0.28287597935466025
validation,horizon,15,7.5,RandomForest,8580,30.435928628228986,37.48182637513321,12.961153550851842,0.2645344902097494
validation,horizon,15,7.5,ValidationSelectedBaseline,8580,34.23904428904429,43.91883937690581,-0.19289044289044288,0.17263453760969727
validation,horizon,16,8.0,Persistence,8579,34.53292924583285,44.31826264919371,-0.1934957454248747,0.16550568285847078
validation,horizon,16,8.0,DailySeasonal,8579,41.38186268795897,54.414362394768844,0.027392469984846717,0.0
validation,horizon,16,8.0,WeeklySeasonal,8579,60.34607763142557,75.26846306154421,-1.4401445389905583,-0.45827359407348967
validation,horizon,16,8.0,Climatology,8579,61.74761831341078,72.52746856150699,44.120899712254875,-0.4921420714920526
validation,horizon,16,8.0,HistGradientBoosting,8579,31.085661910234055,38.787482897096524,15.10533620781363,0.2488095051535908
validation,horizon,16,8.0,RandomForest,8579,32.024782713917006,39.29480709368748,14.262706852352702,0.22611548553527605
validation,horizon,16,8.0,ValidationSelectedBaseline,8579,34.53292924583285,44.31826264919371,-0.1934957454248747,0.16550568285847078
validation,horizon,17,8.5,Persistence,8578,34.70167871298671,44.575418576218055,-0.19293541618092797,0.161393287675478
validation,horizon,17,8.5,DailySeasonal,8578,41.380158545115414,54.414337674512225,0.029727209139659594,0.0
validation,horizon,17,8.5,WeeklySeasonal,8578,60.33889018419212,75.26374005167185,-1.429587316390767,-0.45815995650201846
validation,horizon,17,8.5,Climatology,8578,61.742123748047455,72.51781749967633,44.11605253339177,-0.4920707391860779
validation,horizon,17,8.5,HistGradientBoosting,8578,32.0434071101513,39.94763730429344,15.92025255402384,0.22563353460293212
validation,horizon,17,8.5,RandomForest,8578,33.63830601973363,41.255424044981304,15.274199316769225,0.1870909343409377
validation,horizon,17,8.5,ValidationSelectedBaseline,8578,34.70167871298671,44.575418576218055,-0.19293541618092797,0.161393287675478
validation,horizon,18,9.0,Persistence,8578,34.81510841688039,44.737471560457635,-0.1902541384938214,0.1586521260201883
validation,horizon,18,9.0,DailySeasonal,8578,41.380158545115414,54.414337674512225,0.0262298904173467,0.0
validation,horizon,18,9.0,WeeklySeasonal,8578,60.33842387502914,75.26364092091491,-1.4300536255537422,-0.45814868759490524
validation,horizon,18,9.0,Climatology,8578,61.73155018777699,72.50477394616148,44.10547897312131,-0.49181521671728556
validation,horizon,18,9.0,HistGradientBoosting,8578,33.302526285371556,41.43890501270554,16.248573678387487,0.19520544492204117
validation,horizon,18,9.0,RandomForest,8578,34.4611197488397,42.26658615050216,16.539281785944134,0.16720667681183765
validation,horizon,18,9.0,ValidationSelectedBaseline,8578,34.81510841688039,44.737471560457635,-0.1902541384938214,0.1586521260201883
validation,horizon,19,9.5,Persistence,8578,34.922709256236885,44.872494939013144,-0.1871065516437398,0.1560756009679718
validation,horizon,19,9.5,DailySeasonal,8578,41.38132431802285,54.414659033601076,0.02273257169503381,0.0
validation,horizon,19,9.5,WeeklySeasonal,8578,60.33877360690138,75.26370829886548,-1.4297038936815107,-0.4581160608391155
validation,horizon,19,9.5,Climatology,8578,61.721570005916426,72.49283676366858,44.095498791260724,-0.49153201409348735
validation,horizon,19,9.5,HistGradientBoosting,8578,34.34807280407749,42.72846648883624,17.4540430123591,0.1699619726979632
validation,horizon,19,9.5,RandomForest,8578,35.50363184046178,43.418222980281065,17.554324190961673,0.14203732177322204
validation,horizon,19,9.5,ValidationSelectedBaseline,8578,34.922709256236885,44.872494939013144,-0.1871065516437398,0.1560756009679718
validation,horizon,20,10.0,Persistence,8578,35.08463511307997,45.03033872759705,-0.18535789228258334,0.1521984089423749
validation,horizon,20,10.0,DailySeasonal,8578,41.383072977384,54.41515713643818,0.01911867568197715,0.0
validation,horizon,20,10.0,WeeklySeasonal,8578,60.34063884355328,75.26400569047836,-1.4269060387036605,-0.4580995199783653
validation,horizon,20,10.0,Climatology,8578,61.71240469931814,72.48204005809332,44.08633348466246,-0.4912475140027468
validation,horizon,20,10.0,HistGradientBoosting,8578,35.45385086857592,43.99401680037526,18.14863626009989,0.14327650612240483
validation,horizon,20,10.0,RandomForest,8578,35.864219379111795,43.909502717964095,17.688363308535756,0.13336016881318313
validation,horizon,20,10.0,ValidationSelectedBaseline,8578,35.08463511307997,45.03033872759705,-0.18535789228258334,0.1521984089423749
validation,horizon,21,10.5,Persistence,8578,35.29330846351131,45.2668134725485,-0.18419211937514574,0.14719676845980723
validation,horizon,21,10.5,DailySeasonal,8578,41.38505479132665,54.41579448718223,0.015038470505945442,0.0
validation,horizon,21,10.5,WeeklySeasonal,8578,60.34157146187923,75.26419155963968,-1.4234087199813477,-0.4580522308387862
validation,horizon,21,10.5,Climatology,8578,61.70392486718944,72.47249988760906,44.07785365253376,-0.49097120151985774
validation,horizon,21,10.5,HistGradientBoosting,8578,35.998253983439156,44.65894827844902,18.452058410126007,0.13016294976650467
validation,horizon,21,10.5,RandomForest,8578,36.80836052866412,45.01250047995445,18.532092814984818,0.1105880923859911
validation,horizon,21,10.5,ValidationSelectedBaseline,8578,35.29330846351131,45.2668134725485,-0.18419211937514574,0.14719676845980723
validation,horizon,22,11.0,Persistence,8578,35.585567731405924,45.62637938393359,-0.17917929587316392,0.14017114721590007
validation,horizon,22,11.0,DailySeasonal,8578,41.38680345068781,54.41619617499262,0.012124038237351364,0.0
validation,horizon,22,11.0,WeeklySeasonal,8578,60.342504080205174,75.26451373176529,-1.417346700862672,-0.4580131599702548
validation,horizon,22,11.0,Climatology,8578,61.69799458040932,72.46582281641356,44.07192336575363,-0.4907649162594112
validation,horizon,22,11.0,HistGradientBoosting,8578,36.365234868689235,45.04489131311702,18.31198157828409,0.12133260274574598
validation,horizon,22,11.0,RandomForest,8578,38.142593051976064,46.7509181319249,19.569887172031606,0.07838755661758723
validation,horizon,22,11.0,ValidationSelectedBaseline,8578,35.585567731405924,45.62637938393359,-0.17917929587316392,0.14017114721590007
