split,issue_time,window_hours,duration_hours,strategy,start_offset_hours,emissions_g_for_1kWh_job
test,2024-08-23 17:30:00+00:00,12,3,HistGradientBoosting,2.5,65.66666666666667
test,2024-08-23 17:30:00+00:00,12,3,RandomForest,4.0,57.833333333333336
test,2024-08-23 17:30:00+00:00,12,6,Immediate,0.0,79.0
test,2024-08-23 17:30:00+00:00,12,6,Oracle,5.0,56.083333333333336
test,2024-08-23 17:30:00+00:00,12,6,Persistence,0.0,79.0
test,2024-08-23 17:30:00+00:00,12,6,DailySeasonal,6.0,56.166666666666664
test,2024-08-23 17:30:00+00:00,12,6,WeeklySeasonal,6.0,56.166666666666664
test,2024-08-23 17:30:00+00:00,12,6,Climatology,6.0,56.166666666666664
test,2024-08-23 17:30:00+00:00,12,6,HistGradientBoosting,2.5,61.166666666666664
test,2024-08-23 17:30:00+00:00,12,6,RandomForest,2.5,61.166666666666664
test,2024-08-23 17:30:00+00:00,6,3,Immediate,0.0,96.0
test,2024-08-23 17:30:00+00:00,6,3,Oracle,3.0,62.0
test,2024-08-23 17:30:00+00:00,6,3,Persistence,0.0,96.0
test,2024-08-23 17:30:00+00:00,6,3,DailySeasonal,3.0,62.0
test,2024-08-23 17:30:00+00:00,6,3,WeeklySeasonal,3.0,62.0
test,2024-08-23 17:30:00+00:00,6,3,Climatology,3.0,62.0
test,2024-08-23 17:30:00+00:00,6,3,HistGradientBoosting,2.5,65.66666666666667
test,2024-08-23 17:30:00+00:00,6,3,RandomForest,3.0,62.0
test,2024-08-23 17:30:00+00:00,24,3,Immediate,0.0,96.0
test,2024-08-23 17:30:00+00:00,24,3,Oracle,18.5,38.666666666666664
test,2024-08-23 17:30:00+00:00,24,3,Persistence,0.0,96.0
test,2024-08-23 17:30:00+00:00,24,3,DailySeasonal,15.5,50.0
test,2024-08-23 17:30:00+00:00,24,3,WeeklySeasonal,17.0,42.166666666666664
test,2024-08-23 17:30:00+00:00,24,3,Climatology,17.0,42.166666666666664
test,2024-08-23 17:30:00+00:00,24,3,HistGradientBoosting,2.5,65.66666666666667
test,2024-08-23 17:30:00+00:00,24,3,RandomForest,4.0,57.833333333333336
test,2024-08-24 17:30:00+00:00,12,1,Immediate,0.0,62.5
test,2024-08-24 17:30:00+00:00,12,1,Oracle,1.5,48.0
test,2024-08-24 17:30:00+00:00,12,1,Persistence,0.0,62.5
test,2024-08-24 17:30:00+00:00,12,1,DailySeasonal,8.5,54.0
test,2024-08-24 17:30:00+00:00,12,1,WeeklySeasonal,11.0,56.0
test,2024-08-24 17:30:00+00:00,12,1,Climatology,9.0,54.0
test,2024-08-24 17:30:00+00:00,12,1,HistGradientBoosting,0.0,62.5
test,2024-08-24 17:30:00+00:00,12,1,RandomForest,1.5,48.0
test,2024-08-24 17:30:00+00:00,12,3,Immediate,0.0,55.0
test,2024-08-24 17:30:00+00:00,12,3,Oracle,1.5,50.666666666666664
test,2024-08-24 17:30:00+00:00,12,3,Persistence,0.0,55.0
test,2024-08-24 17:30:00+00:00,12,3,DailySeasonal,6.5,52.333333333333336
test,2024-08-24 17:30:00+00:00,12,3,WeeklySeasonal,9.0,55.833333333333336
test,2024-08-24 17:30:00+00:00,12,3,Climatology,9.0,55.833333333333336
test,2024-08-24 17:30:00+00:00,12,3,HistGradientBoosting,0.0,55.0
test,2024-08-24 17:30:00+00:00,12,3,RandomForest,0.0,55.0
test,2024-08-24 17:30:00+00:00,12,6,Immediate,0.0,54.25
test,2024-08-24 17:30:00+00:00,12,6,Oracle,1.5,51.833333333333336
test,2024-08-24 17:30:00+00:00,12,6,Persistence,0.0,54.25
test,2024-08-24 17:30:00+00:00,12,6,DailySeasonal,5.0,53.666666666666664
test,2024-08-24 17:30:00+00:00,12,6,WeeklySeasonal,6.0,53.833333333333336
test,2024-08-24 17:30:00+00:00,12,6,Climatology,6.0,53.833333333333336
test,2024-08-24 17:30:00+00:00,12,6,HistGradientBoosting,0.0,54.25
test,2024-08-24 17:30:00+00:00,12,6,RandomForest,0.0,54.25
test,2024-08-24 17:30:00+00:00,6,3,Immediate,0.0,55.0
test,2024-08-24 17:30:00+00:00,6,3,Oracle,1.5,50.666666666666664
test,2024-08-24 17:30:00+00:00,6,3,Persistence,0.0,55.0
test,2024-08-24 17:30:00+00:00,6,3,DailySeasonal,3.0,53.5
test,2024-08-24 17:30:00+00:00,6,3,WeeklySeasonal,3.0,53.5
test,2024-08-24 17:30:00+00:00,6,3,Climatology,3.0,53.5
test,2024-08-24 17:30:00+00:00,6,3,HistGradientBoosting,0.0,55.0
test,2024-08-24 17:30:00+00:00,6,3,RandomForest,0.0,55.0
test,2024-08-24 17:30:00+00:00,24,3,Immediate,0.0,55.0
test,2024-08-24 17:30:00+00:00,24,3,Oracle,16.0,38.833333333333336
test,2024-08-24 17:30:00+00:00,24,3,Persistence,0.0,55.0
test,2024-08-24 17:30:00+00:00,24,3,DailySeasonal,18.5,43.166666666666664
test,2024-08-24 17:30:00+00:00,24,3,WeeklySeasonal,18.0,41.833333333333336
test,2024-08-24 17:30:00+00:00,24,3,Climatology,16.0,38.833333333333336
test,2024-08-24 17:30:00+00:00,24,3,HistGradientBoosting,0.0,55.0
test,2024-08-24 17:30:00+00:00,24,3,RandomForest,0.0,55.0
test,2024-08-25 17:30:00+00:00,12,1,Immediate,0.0,51.5
test,2024-08-25 17:30:00+00:00,12,1,Oracle,0.0,51.5
test,2024-08-25 17:30:00+00:00,12,1,Persistence,0.0,51.5
test,2024-08-25 17:30:00+00:00,12,1,DailySeasonal,1.5,58.0
test,2024-08-25 17:30:00+00:00,12,1,WeeklySeasonal,4.0,60.0
test,2024-08-25 17:30:00+00:00,12,1,Climatology,5.0,65.0
test,2024-08-25 17:30:00+00:00,12,1,HistGradientBoosting,0.0,51.5
test,2024-08-25 17:30:00+00:00,12,1,RandomForest,0.0,51.5
test,2024-08-25 17:30:00+00:00,12,3,Immediate,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,12,3,Oracle,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,12,3,Persistence,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,12,3,DailySeasonal,1.5,56.333333333333336
test,2024-08-25 17:30:00+00:00,12,3,WeeklySeasonal,4.0,62.833333333333336
test,2024-08-25 17:30:00+00:00,12,3,Climatology,5.0,62.833333333333336
test,2024-08-25 17:30:00+00:00,12,3,HistGradientBoosting,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,12,3,RandomForest,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,12,6,Immediate,0.0,57.5
test,2024-08-25 17:30:00+00:00,12,6,Oracle,0.0,57.5
test,2024-08-25 17:30:00+00:00,12,6,Persistence,0.0,57.5
test,2024-08-25 17:30:00+00:00,12,6,DailySeasonal,1.5,59.666666666666664
test,2024-08-25 17:30:00+00:00,12,6,WeeklySeasonal,3.5,61.416666666666664
test,2024-08-25 17:30:00+00:00,12,6,Climatology,4.0,62.5
test,2024-08-25 17:30:00+00:00,12,6,HistGradientBoosting,0.0,57.5
test,2024-08-25 17:30:00+00:00,12,6,RandomForest,0.0,57.5
test,2024-08-25 17:30:00+00:00,6,3,Immediate,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,6,3,Oracle,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,6,3,Persistence,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,6,3,DailySeasonal,1.5,56.333333333333336
test,2024-08-25 17:30:00+00:00,6,3,WeeklySeasonal,3.0,59.833333333333336
test,2024-08-25 17:30:00+00:00,6,3,Climatology,3.0,59.833333333333336
test,2024-08-25 17:30:00+00:00,6,3,HistGradientBoosting,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,6,3,RandomForest,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,24,3,Immediate,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,24,3,Oracle,17.0,46.0
test,2024-08-25 17:30:00+00:00,24,3,Persistence,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,24,3,DailySeasonal,16.0,47.5
test,2024-08-25 17:30:00+00:00,24,3,WeeklySeasonal,18.5,54.333333333333336
test,2024-08-25 17:30:00+00:00,24,3,Climatology,5.0,62.833333333333336
test,2024-08-25 17:30:00+00:00,24,3,HistGradientBoosting,0.0,55.166666666666664
test,2024-08-25 17:30:00+00:00,24,3,RandomForest,0.0,55.166666666666664
test,2024-08-26 17:30:00+00:00,12,1,Immediate,0.0,151.5
test,2024-08-26 17:30:00+00:00,12,1,Oracle,5.0,84.0
test,2024-08-26 17:30:00+00:00,12,1,Persistence,0.0,151.5
test,2024-08-26 17:30:00+00:00,12,1,DailySeasonal,0.0,151.5
test,2024-08-26 17:30:00+00:00,12,1,WeeklySeasonal,6.5,91.5
test,2024-08-26 17:30:00+00:00,12,1,Climatology,5.0,84.0
test,2024-08-26 17:30:00+00:00,12,1,HistGradientBoosting,4.5,86.0
test,2024-08-26 17:30:00+00:00,12,1,RandomForest,4.0,88.5
test,2024-08-26 17:30:00+00:00,12,3,Immediate,0.0,151.0
test,2024-08-26 17:30:00+00:00,12,3,Oracle,4.0,88.16666666666667
test,2024-08-26 17:30:00+00:00,12,3,Persistence,0.0,151.0
test,2024-08-26 17:30:00+00:00,12,3,DailySeasonal,0.0,151.0
test,2024-08-26 17:30:00+00:00,12,3,WeeklySeasonal,6.0,91.5
test,2024-08-26 17:30:00+00:00,12,3,Climatology,5.0,88.16666666666667
test,2024-08-26 17:30:00+00:00,12,3,HistGradientBoosting,3.5,89.33333333333333
test,2024-08-26 17:30:00+00:00,12,3,RandomForest,3.0,96.33333333333333
test,2024-08-26 17:30:00+00:00,12,6,Immediate,0.0,123.66666666666667
test,2024-08-26 17:30:00+00:00,12,6,Oracle,4.0,90.58333333333333
test,2024-08-26 17:30:00+00:00,12,6,Persistence,0.0,123.66666666666667
test,2024-08-26 17:30:00+00:00,12,6,DailySeasonal,0.0,123.66666666666667
test,2024-08-26 17:30:00+00:00,12,6,WeeklySeasonal,5.5,92.33333333333333
test,2024-08-26 17:30:00+00:00,12,6,Climatology,4.0,90.58333333333333
test,2024-08-26 17:30:00+00:00,12,6,HistGradientBoosting,2.0,103.16666666666667
test,2024-08-26 17:30:00+00:00,12,6,RandomForest,3.5,91.08333333333333
test,2024-08-26 17:30:00+00:00,6,3,Immediate,0.0,151.0
test,2024-08-26 17:30:00+00:00,6,3,Oracle,3.0,96.33333333333333
test,2024-08-26 17:30:00+00:00,6,3,Persistence,0.0,151.0
test,2024-08-26 17:30:00+00:00,6,3,DailySeasonal,0.0,151.0
test,2024-08-26 17:30:00+00:00,6,3,WeeklySeasonal,3.0,96.33333333333333
test,2024-08-26 17:30:00+00:00,6,3,Climatology,3.0,96.33333333333333
test,2024-08-26 17:30:00+00:00,6,3,HistGradientBoosting,3.0,96.33333333333333
test,2024-08-26 17:30:00+00:00,6,3,RandomForest,3.0,96.33333333333333
test,2024-08-26 17:30:00+00:00,24,3,Immediate,0.0,151.0
test,2024-08-26 17:30:00+00:00,24,3,Oracle,15.5,55.0
test,2024-08-26 17:30:00+00:00,24,3,Persistence,0.0,151.0
test,2024-08-26 17:30:00+00:00,24,3,DailySeasonal,17.0,55.5
test,2024-08-26 17:30:00+00:00,24,3,WeeklySeasonal,16.5,55.5
test,2024-08-26 17:30:00+00:00,24,3,Climatology,5.0,88.16666666666667
test,2024-08-26 17:30:00+00:00,24,3,HistGradientBoosting,14.0,68.33333333333333
test,2024-08-26 17:30:00+00:00,24,3,RandomForest,18.5,67.5
test,2024-08-27 17:30:00+00:00,12,1,Immediate,0.0,151.0
test,2024-08-27 17:30:00+00:00,12,1,Oracle,4.5,66.0
test,2024-08-27 17:30:00+00:00,12,1,Persistence,0.0,151.0
test,2024-08-27 17:30:00+00:00,12,1,DailySeasonal,5.0,66.5
test,2024-08-27 17:30:00+00:00,12,1,WeeklySeasonal,3.5,73.0
test,2024-08-27 17:30:00+00:00,12,1,Climatology,7.5,80.0
test,2024-08-27 17:30:00+00:00,12,1,HistGradientBoosting,4.0,66.5
test,2024-08-27 17:30:00+00:00,12,1,RandomForest,5.5,70.0
test,2024-08-27 17:30:00+00:00,12,3,Immediate,0.0,139.83333333333334
test,2024-08-27 17:30:00+00:00,12,3,Oracle,3.5,69.66666666666667
test,2024-08-27 17:30:00+00:00,12,3,Persistence,0.0,139.83333333333334
test,2024-08-27 17:30:00+00:00,12,3,DailySeasonal,4.0,69.66666666666667
test,2024-08-27 17:30:00+00:00,12,3,WeeklySeasonal,2.0,94.83333333333333
test,2024-08-27 17:30:00+00:00,12,3,Climatology,7.0,84.83333333333333
test,2024-08-27 17:30:00+00:00,12,3,HistGradientBoosting,4.0,69.66666666666667
test,2024-08-27 17:30:00+00:00,12,3,RandomForest,4.5,72.16666666666667
test,2024-08-27 17:30:00+00:00,12,6,Immediate,0.0,107.5
test,2024-08-27 17:30:00+00:00,12,6,Oracle,3.5,75.75
test,2024-08-27 17:30:00+00:00,12,6,Persistence,0.0,107.5
test,2024-08-27 17:30:00+00:00,12,6,DailySeasonal,4.0,77.25
test,2024-08-27 17:30:00+00:00,12,6,WeeklySeasonal,6.0,97.5
test,2024-08-27 17:30:00+00:00,12,6,Climatology,5.0,85.75
test,2024-08-27 17:30:00+00:00,12,6,HistGradientBoosting,3.5,75.75
test,2024-08-27 17:30:00+00:00,12,6,RandomForest,3.5,75.75
test,2024-08-27 17:30:00+00:00,6,3,Immediate,0.0,139.83333333333334
test,2024-08-27 17:30:00+00:00,6,3,Oracle,3.0,75.16666666666667
test,2024-08-27 17:30:00+00:00,6,3,Persistence,0.0,139.83333333333334
test,2024-08-27 17:30:00+00:00,6,3,DailySeasonal,3.0,75.16666666666667
test,2024-08-27 17:30:00+00:00,6,3,WeeklySeasonal,2.0,94.83333333333333
test,2024-08-27 17:30:00+00:00,6,3,Climatology,3.0,75.16666666666667
test,2024-08-27 17:30:00+00:00,6,3,HistGradientBoosting,3.0,75.16666666666667
test,2024-08-27 17:30:00+00:00,6,3,RandomForest,3.0,75.16666666666667
test,2024-08-27 17:30:00+00:00,24,3,Immediate,0.0,139.83333333333334
test,2024-08-27 17:30:00+00:00,24,3,Oracle,3.5,69.66666666666667
test,2024-08-27 17:30:00+00:00,24,3,Persistence,0.0,139.83333333333334
test,2024-08-27 17:30:00+00:00,24,3,DailySeasonal,15.5,105.0
test,2024-08-27 17:30:00+00:00,24,3,WeeklySeasonal,14.0,125.16666666666667
test,2024-08-27 17:30:00+00:00,24,3,Climatology,17.0,96.33333333333333
test,2024-08-27 17:30:00+00:00,24,3,HistGradientBoosting,18.0,101.33333333333333
test,2024-08-27 17:30:00+00:00,24,3,RandomForest,18.0,101.33333333333333
test,2024-08-28 17:30:00+00:00,12,1,Immediate,0.0,196.0
test,2024-08-28 17:30:00+00:00,12,1,Oracle,6.0,98.5
test,2024-08-28 17:30:00+00:00,12,1,Persistence,0.0,196.0
test,2024-08-28 17:30:00+00:00,12,1,DailySeasonal,4.5,115.0
test,2024-08-28 17:30:00+00:00,12,1,WeeklySeasonal,9.0,128.0
test,2024-08-28 17:30:00+00:00,12,1,Climatology,7.5,111.5
test,2024-08-28 17:30:00+00:00,12,1,HistGradientBoosting,5.0,110.0
test,2024-08-28 17:30:00+00:00,12,1,RandomForest,8.0,113.5
test,2024-08-28 17:30:00+00:00,12,3,Immediate,0.0,197.66666666666666
test,2024-08-28 17:30:00+00:00,12,3,Oracle,5.5,104.66666666666667
test,2024-08-28 17:30:00+00:00,12,3,Persistence,0.0,197.66666666666666
test,2024-08-28 17:30:00+00:00,12,3,DailySeasonal,3.5,113.5
test,2024-08-28 17:30:00+00:00,12,3,WeeklySeasonal,8.0,129.66666666666666
test,2024-08-28 17:30:00+00:00,12,3,Climatology,5.5,104.66666666666667
test,2024-08-28 17:30:00+00:00,12,3,HistGradientBoosting,4.0,107.83333333333333
test,2024-08-28 17:30:00+00:00,12,3,RandomForest,7.0,116.16666666666667
test,2024-08-28 17:30:00+00:00,12,6,Immediate,0.0,161.58333333333334
test,2024-08-28 17:30:00+00:00,12,6,Oracle,3.5,111.91666666666667
test,2024-08-28 17:30:00+00:00,12,6,Persistence,0.0,161.58333333333334
test,2024-08-28 17:30:00+00:00,12,6,DailySeasonal,3.5,111.91666666666667
test,2024-08-28 17:30:00+00:00,12,6,WeeklySeasonal,6.0,125.41666666666667
test,2024-08-28 17:30:00+00:00,12,6,Climatology,4.0,112.0
test,2024-08-28 17:30:00+00:00,12,6,HistGradientBoosting,3.5,111.91666666666667
test,2024-08-28 17:30:00+00:00,12,6,RandomForest,4.0,112.0
test,2024-08-28 17:30:00+00:00,6,3,Immediate,0.0,197.66666666666666
test,2024-08-28 17:30:00+00:00,6,3,Oracle,3.0,125.5
test,2024-08-28 17:30:00+00:00,6,3,Persistence,0.0,197.66666666666666
test,2024-08-28 17:30:00+00:00,6,3,DailySeasonal,3.0,125.5
test,2024-08-28 17:30:00+00:00,6,3,WeeklySeasonal,3.0,125.5
test,2024-08-28 17:30:00+00:00,6,3,Climatology,3.0,125.5
test,2024-08-28 17:30:00+00:00,6,3,HistGradientBoosting,3.0,125.5
test,2024-08-28 17:30:00+00:00,6,3,RandomForest,3.0,125.5
test,2024-08-28 17:30:00+00:00,24,3,Immediate,0.0,197.66666666666666
test,2024-08-28 17:30:00+00:00,24,3,Oracle,16.5,74.33333333333333
test,2024-08-28 17:30:00+00:00,24,3,Persistence,0.0,197.66666666666666
test,2024-08-28 17:30:00+00:00,24,3,DailySeasonal,3.5,113.5
test,2024-08-28 17:30:00+00:00,24,3,WeeklySeasonal,14.5,85.33333333333333
test,2024-08-28 17:30:00+00:00,24,3,Climatology,5.5,104.66666666666667
test,2024-08-28 17:30:00+00:00,24,3,HistGradientBoosting,17.5,80.33333333333333
test,2024-08-28 17:30:00+00:00,24,3,RandomForest,16.0,75.0
test,2024-08-29 17:30:00+00:00,12,1,Immediate,0.0,202.5
test,2024-08-29 17:30:00+00:00,12,1,Oracle,7.5,142.5
test,2024-08-29 17:30:00+00:00,12,1,Persistence,0.0,202.5
test,2024-08-29 17:30:00+00:00,12,1,DailySeasonal,6.0,152.5
test,2024-08-29 17:30:00+00:00,12,1,WeeklySeasonal,11.0,181.0
test,2024-08-29 17:30:00+00:00,12,1,Climatology,7.5,142.5
test,2024-08-29 17:30:00+00:00,12,1,HistGradientBoosting,4.5,162.5
test,2024-08-29 17:30:00+00:00,12,1,RandomForest,6.0,152.5
test,2024-08-29 17:30:00+00:00,12,3,Immediate,0.0,211.5
test,2024-08-29 17:30:00+00:00,12,3,Oracle,6.5,146.16666666666666
test,2024-08-29 17:30:00+00:00,12,3,Persistence,0.0,211.5
test,2024-08-29 17:30:00+00:00,12,3,DailySeasonal,5.5,149.66666666666666
test,2024-08-29 17:30:00+00:00,12,3,WeeklySeasonal,9.0,168.33333333333334
test,2024-08-29 17:30:00+00:00,12,3,Climatology,6.5,146.16666666666666
test,2024-08-29 17:30:00+00:00,12,3,HistGradientBoosting,4.5,156.33333333333334
test,2024-08-29 17:30:00+00:00,12,3,RandomForest,4.0,159.83333333333334
test,2024-08-29 17:30:00+00:00,12,6,Immediate,0.0,191.91666666666666
test,2024-08-29 17:30:00+00:00,12,6,Oracle,4.5,153.66666666666666
test,2024-08-29 17:30:00+00:00,12,6,Persistence,0.0,191.91666666666666
test,2024-08-29 17:30:00+00:00,12,6,DailySeasonal,3.5,155.33333333333334
test,2024-08-29 17:30:00+00:00,12,6,WeeklySeasonal,6.0,157.83333333333334
test,2024-08-29 17:30:00+00:00,12,6,Climatology,4.5,153.66666666666666
test,2024-08-29 17:30:00+00:00,12,6,HistGradientBoosting,4.0,154.0
test,2024-08-29 17:30:00+00:00,12,6,RandomForest,3.5,155.33333333333334
test,2024-08-29 17:30:00+00:00,6,3,Immediate,0.0,211.5
test,2024-08-29 17:30:00+00:00,6,3,Oracle,3.0,172.33333333333334
test,2024-08-29 17:30:00+00:00,6,3,Persistence,0.0,211.5
test,2024-08-29 17:30:00+00:00,6,3,DailySeasonal,3.0,172.33333333333334
test,2024-08-29 17:30:00+00:00,6,3,WeeklySeasonal,3.0,172.33333333333334
test,2024-08-29 17:30:00+00:00,6,3,Climatology,3.0,172.33333333333334
test,2024-08-29 17:30:00+00:00,6,3,HistGradientBoosting,3.0,172.33333333333334
test,2024-08-29 17:30:00+00:00,6,3,RandomForest,3.0,172.33333333333334
test,2024-08-29 17:30:00+00:00,24,3,Immediate,0.0,211.5
test,2024-08-29 17:30:00+00:00,24,3,Oracle,16.5,109.66666666666667
test,2024-08-29 17:30:00+00:00,24,3,Persistence,0.0,211.5
test,2024-08-29 17:30:00+00:00,24,3,DailySeasonal,16.5,109.66666666666667
test,2024-08-29 17:30:00+00:00,24,3,WeeklySeasonal,15.5,110.83333333333333
test,2024-08-29 17:30:00+00:00,24,3,Climatology,17.0,112.0
test,2024-08-29 17:30:00+00:00,24,3,HistGradientBoosting,17.0,112.0
test,2024-08-29 17:30:00+00:00,24,3,RandomForest,17.5,114.83333333333333
test,2024-08-30 17:30:00+00:00,12,1,Immediate,0.0,197.5
test,2024-08-30 17:30:00+00:00,12,1,Oracle,7.5,72.0
test,2024-08-30 17:30:00+00:00,12,1,Persistence,0.0,197.5
test,2024-08-30 17:30:00+00:00,12,1,DailySeasonal,7.5,72.0
test,2024-08-30 17:30:00+00:00,12,1,WeeklySeasonal,8.5,75.5
test,2024-08-30 17:30:00+00:00,12,1,Climatology,7.5,72.0
test,2024-08-30 17:30:00+00:00,12,1,HistGradientBoosting,11.0,87.0
test,2024-08-30 17:30:00+00:00,12,1,RandomForest,10.5,84.5
test,2024-08-30 17:30:00+00:00,12,3,Immediate,0.0,189.16666666666666
test,2024-08-30 17:30:00+00:00,12,3,Oracle,6.5,74.5
test,2024-08-30 17:30:00+00:00,12,3,Persistence,0.0,189.16666666666666
test,2024-08-30 17:30:00+00:00,12,3,DailySeasonal,6.5,74.5
test,2024-08-30 17:30:00+00:00,12,3,WeeklySeasonal,6.5,74.5
test,2024-08-30 17:30:00+00:00,12,3,Climatology,7.0,74.83333333333333
test,2024-08-30 17:30:00+00:00,12,3,HistGradientBoosting,9.0,83.16666666666667
test,2024-08-30 17:30:00+00:00,12,3,RandomForest,9.0,83.16666666666667
test,2024-08-30 17:30:00+00:00,12,6,Immediate,0.0,155.0
test,2024-08-30 17:30:00+00:00,12,6,Oracle,6.0,79.91666666666667
test,2024-08-30 17:30:00+00:00,12,6,Persistence,0.0,155.0
test,2024-08-30 17:30:00+00:00,12,6,DailySeasonal,4.5,84.08333333333333
test,2024-08-30 17:30:00+00:00,12,6,WeeklySeasonal,5.0,81.75
test,2024-08-30 17:30:00+00:00,12,6,Climatology,6.0,79.91666666666667
test,2024-08-30 17:30:00+00:00,12,6,HistGradientBoosting,6.0,79.91666666666667
test,2024-08-30 17:30:00+00:00,12,6,RandomForest,6.0,79.91666666666667
test,2024-08-30 17:30:00+00:00,6,3,Immediate,0.0,189.16666666666666
test,2024-08-30 17:30:00+00:00,6,3,Oracle,3.0,120.83333333333333
test,2024-08-30 17:30:00+00:00,6,3,Persistence,0.0,189.16666666666666
test,2024-08-30 17:30:00+00:00,6,3,DailySeasonal,3.0,120.83333333333333
test,2024-08-30 17:30:00+00:00,6,3,WeeklySeasonal,3.0,120.83333333333333
test,2024-08-30 17:30:00+00:00,6,3,Climatology,3.0,120.83333333333333
test,2024-08-30 17:30:00+00:00,6,3,HistGradientBoosting,3.0,120.83333333333333
test,2024-08-30 17:30:00+00:00,6,3,RandomForest,3.0,120.83333333333333
test,2024-08-30 17:30:00+00:00,24,3,Immediate,0.0,189.16666666666666
test,2024-08-30 17:30:00+00:00,24,3,Oracle,17.5,46.666666666666664
test,2024-08-30 17:30:00+00:00,24,3,Persistence,0.0,189.16666666666666
test,2024-08-30 17:30:00+00:00,24,3,DailySeasonal,16.5,47.333333333333336
test,2024-08-30 17:30:00+00:00,24,3,WeeklySeasonal,18.5,48.833333333333336
test,2024-08-30 17:30:00+00:00,24,3,Climatology,17.0,46.833333333333336
test,2024-08-30 17:30:00+00:00,24,3,HistGradientBoosting,17.5,46.666666666666664
test,2024-08-30 17:30:00+00:00,24,3,RandomForest,17.0,46.833333333333336
test,2024-08-31 17:30:00+00:00,12,1,Immediate,0.0,88.0
test,2024-08-31 17:30:00+00:00,12,1,Oracle,10.5,60.5
test,2024-08-31 17:30:00+00:00,12,1,Persistence,0.0,88.0
test,2024-08-31 17:30:00+00:00,12,1,DailySeasonal,7.5,73.0
test,2024-08-31 17:30:00+00:00,12,1,WeeklySeasonal,1.5,69.0
test,2024-08-31 17:30:00+00:00,12,1,Climatology,9.0,65.0
test,2024-08-31 17:30:00+00:00,12,1,HistGradientBoosting,7.5,73.0
test,2024-08-31 17:30:00+00:00,12,1,RandomForest,7.0,74.0
test,2024-08-31 17:30:00+00:00,12,3,Immediate,0.0,76.16666666666667
test,2024-08-31 17:30:00+00:00,12,3,Oracle,9.0,62.333333333333336
test,2024-08-31 17:30:00+00:00,12,3,Persistence,0.0,76.16666666666667
test,2024-08-31 17:30:00+00:00,12,3,DailySeasonal,6.5,72.5
test,2024-08-31 17:30:00+00:00,12,3,WeeklySeasonal,1.5,65.83333333333333
test,2024-08-31 17:30:00+00:00,12,3,Climatology,9.0,62.333333333333336
test,2024-08-31 17:30:00+00:00,12,3,HistGradientBoosting,6.5,72.5
test,2024-08-31 17:30:00+00:00,12,3,RandomForest,6.5,72.5
test,2024-08-31 17:30:00+00:00,12,6,Immediate,0.0,70.75
test,2024-08-31 17:30:00+00:00,12,6,Oracle,1.5,67.5
test,2024-08-31 17:30:00+00:00,12,6,Persistence,0.0,70.75
test,2024-08-31 17:30:00+00:00,12,6,DailySeasonal,6.0,67.66666666666667
test,2024-08-31 17:30:00+00:00,12,6,WeeklySeasonal,1.5,67.5
test,2024-08-31 17:30:00+00:00,12,6,Climatology,6.0,67.66666666666667
test,2024-08-31 17:30:00+00:00,12,6,HistGradientBoosting,5.0,68.33333333333333
test,2024-08-31 17:30:00+00:00,12,6,RandomForest,3.5,69.41666666666667
test,2024-08-31 17:30:00+00:00,6,3,Immediate,0.0,76.16666666666667
test,2024-08-31 17:30:00+00:00,6,3,Oracle,2.5,64.66666666666667
test,2024-08-31 17:30:00+00:00,6,3,Persistence,0.0,76.16666666666667
test,2024-08-31 17:30:00+00:00,6,3,DailySeasonal,3.0,65.33333333333333
test,2024-08-31 17:30:00+00:00,6,3,WeeklySeasonal,1.5,65.83333333333333
test,2024-08-31 17:30:00+00:00,6,3,Climatology,3.0,65.33333333333333
test,2024-08-31 17:30:00+00:00,6,3,HistGradientBoosting,3.0,65.33333333333333
test,2024-08-31 17:30:00+00:00,6,3,RandomForest,0.0,76.16666666666667
test,2024-08-31 17:30:00+00:00,24,3,Immediate,0.0,76.16666666666667
test,2024-08-31 17:30:00+00:00,24,3,Oracle,13.5,46.333333333333336
test,2024-08-31 17:30:00+00:00,24,3,Persistence,0.0,76.16666666666667
test,2024-08-31 17:30:00+00:00,24,3,DailySeasonal,17.5,52.666666666666664
test,2024-08-31 17:30:00+00:00,24,3,WeeklySeasonal,16.0,47.333333333333336
test,2024-08-31 17:30:00+00:00,24,3,Climatology,16.0,47.333333333333336
test,2024-08-31 17:30:00+00:00,24,3,HistGradientBoosting,6.5,72.5
test,2024-08-31 17:30:00+00:00,24,3,RandomForest,6.5,72.5
test,2024-09-01 17:30:00+00:00,12,1,Immediate,0.0,142.5
test,2024-09-01 17:30:00+00:00,12,1,Oracle,6.0,119.0
test,2024-09-01 17:30:00+00:00,12,1,Persistence,0.0,142.5
test,2024-09-01 17:30:00+00:00,12,1,DailySeasonal,10.5,208.5
